yr,date,st,stname,mag,inj,fat,loss,closs,len,wid,slat,slon,location
2011,3/10/2011,FL,Florida,0,0,0,0.0,0.0,3.27,20,25.75,-80.2,"[25.75, -80.2]"
2011,3/10/2011,VA,Virginia,1,0,0,0.03,0.0,4.41,75,38.58,-77.76,"[38.58, -77.76]"
2011,3/10/2011,VA,Virginia,0,0,0,0.01,0.0,4.9,75,38.85,-77.45,"[38.85, -77.45]"
2011,3/14/2011,MS,Mississippi,0,0,0,0.04,0.0,1.63,75,32.2,-89.97,"[32.2, -89.97]"
2011,3/16/2011,ID,Idaho,0,0,0,0.0,0.0,7.36,10,42.57,-114.67,"[42.57, -114.67]"
2011,3/18/2011,CA,California,1,0,0,0.05,0.0,0.1,100,38.45,-122.71,"[38.45, -122.71]"
2011,3/19/2011,SC,South Carolina,0,0,0,0.0,0.0,0.2,30,34.25,-81.99,"[34.25, -81.99]"
2011,3/19/2011,TX,Texas,0,0,0,0.0,0.0,0.1,75,33.9,-101.76,"[33.9, -101.76]"
2011,3/21/2011,CA,California,0,0,0,0.0,0.0,0.25,10,39.28,-122.24,"[39.28, -122.24]"
2011,3/22/2011,NE,Nebraska,1,0,0,1.1,0.0,2.42,75,41.71,-96.41,"[41.71, -96.41]"
2011,3/22/2011,IA,Iowa,1,2,0,0.0,0.0,11.67,100,41.57,-95.84,"[41.57, -95.84]"
2011,3/22/2011,IA,Iowa,1,0,0,0.15,0.0,2.84,250,41.2,-94.75,"[41.2, -94.75]"
2011,3/22/2011,IA,Iowa,0,0,0,0.0,0.0,3.12,80,41.12,-94.72,"[41.12, -94.72]"
2011,3/22/2011,IA,Iowa,0,0,0,0.0,0.0,0.97,30,41.26,-94.64,"[41.26, -94.64]"
2011,3/22/2011,IA,Iowa,0,0,0,0.0,0.0,1.0,40,41.8,-95.39,"[41.8, -95.39]"
2011,3/22/2011,IA,Iowa,0,0,0,0.0,0.0,1.98,100,41.06,-94.47,"[41.06, -94.47]"
2011,3/22/2011,IA,Iowa,2,0,0,1.0,0.0,9.98,1410,41.37,-94.14,"[41.37, -94.14]"
2011,3/22/2011,IA,Iowa,0,0,0,0.0,0.0,0.23,25,41.3,-94.16,"[41.3, -94.16]"
2011,3/23/2011,PA,Pennsylvania,2,0,0,4.0,0.0,8.96,300,40.28,-79.74,"[40.28, -79.74]"
2011,3/23/2011,CA,California,0,0,0,0.07,0.0,1.09,10,39.15,-122.17,"[39.15, -122.17]"
2011,3/23/2011,TN,Tennessee,2,0,0,0.35,0.0,9.0,100,35.96,-85.64,"[35.96, -85.64]"
2011,3/23/2011,TN,Tennessee,0,0,0,0.03,0.0,1.0,50,35.72,-86.44,"[35.72, -86.44]"
2011,3/23/2011,TN,Tennessee,3,2,0,2.5,0.0,5.8,500,35.66,-84.23,"[35.66, -84.23]"
2011,3/24/2011,TN,Tennessee,1,0,0,0.2,0.0,5.65,100,36.1,-86.09,"[36.1, -86.09]"
2011,3/26/2011,AL,Alabama,1,0,0,0.02,0.0,0.19,50,33.12,-86.92,"[33.12, -86.92]"
2011,3/26/2011,GA,Georgia,0,0,0,0.03,0.0,0.72,200,31.92,-83.93,"[31.92, -83.93]"
2011,3/26/2011,GA,Georgia,0,0,0,0.01,0.0,0.33,10,31.75,-84.16,"[31.75, -84.16]"
2011,3/26/2011,GA,Georgia,0,0,0,0.0,0.0,0.12,10,31.88,-85.11,"[31.88, -85.11]"
2011,3/26/2011,GA,Georgia,1,0,0,0.07,0.0,0.42,20,31.88,-84.74,"[31.88, -84.74]"
2011,3/26/2011,GA,Georgia,0,0,0,0.04,0.0,0.6,100,32.61,-81.95,"[32.61, -81.95]"
2011,3/26/2011,GA,Georgia,1,0,0,0.25,0.0,3.1,440,32.61,-81.91,"[32.61, -81.91]"
2011,3/26/2011,GA,Georgia,1,0,0,0.25,0.0,3.5,500,32.6,-82.83,"[32.6, -82.83]"
2011,3/29/2011,LA,Louisiana,0,0,0,0.01,0.0,0.08,50,30.04,-90.54,"[30.04, -90.54]"
2011,3/29/2011,LA,Louisiana,0,0,0,0.01,0.0,0.15,25,30.02,-90.49,"[30.02, -90.49]"
2011,3/29/2011,LA,Louisiana,1,0,0,0.2,0.0,0.6,25,29.77,-89.79,"[29.77, -89.79]"
2011,3/30/2011,FL,Florida,1,0,0,0.0,0.0,2.19,40,28.74,-82.1,"[28.74, -82.1]"
2011,3/31/2011,FL,Florida,0,0,0,0.0,0.0,4.29,30,28.1,-82.63,"[28.1, -82.63]"
2011,3/31/2011,FL,Florida,0,0,0,0.02,0.0,5.62,30,28.14,-82.51,"[28.14, -82.51]"
2011,3/31/2011,FL,Florida,0,0,0,0.0,0.0,5.55,50,28.2,-82.05,"[28.2, -82.05]"
2011,3/31/2011,FL,Florida,1,0,0,0.75,0.0,0.06,30,27.87,-82.85,"[27.87, -82.85]"
2011,3/31/2011,FL,Florida,1,0,0,0.01,0.0,0.98,60,27.9,-82.69,"[27.9, -82.69]"
2011,3/31/2011,FL,Florida,1,0,0,2.27,0.0,1.6,100,27.88,-82.5,"[27.88, -82.5]"
2011,3/31/2011,FL,Florida,1,0,0,1.58,0.0,5.24,100,27.9,-82.41,"[27.9, -82.41]"
2011,3/31/2011,FL,Florida,1,0,0,0.5,0.0,0.83,30,27.99,-82.02,"[27.99, -82.02]"
2011,3/31/2011,FL,Florida,0,0,0,0.01,0.0,9.44,60,27.91,-81.98,"[27.91, -81.98]"
2011,4/4/2011,AR,Arkansas,1,0,0,0.03,0.0,4.84,150,33.67,-94.1,"[33.67, -94.1]"
2011,4/4/2011,AR,Arkansas,1,0,0,0.3,0.0,3.89,100,33.7,-93.59,"[33.7, -93.59]"
2011,4/4/2011,AR,Arkansas,2,2,0,0.5,0.0,1.84,200,33.87,-93.52,"[33.87, -93.52]"
2011,4/4/2011,AR,Arkansas,1,0,0,0.1,0.0,2.63,150,33.2,-93.89,"[33.2, -93.89]"
2011,4/4/2011,AR,Arkansas,1,0,0,0.05,0.0,3.96,200,33.83,-93.13,"[33.83, -93.13]"
2011,4/4/2011,AR,Arkansas,1,0,0,0.07,0.0,0.89,75,33.28,-93.38,"[33.28, -93.38]"
2011,4/4/2011,AR,Arkansas,1,0,0,0.15,0.0,1.28,100,33.32,-92.67,"[33.32, -92.67]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.04,0.0,3.72,200,36.99,-89.01,"[36.99, -89.01]"
2011,4/4/2011,KY,Kentucky,2,1,0,0.7,0.0,6.42,300,37.02,-88.98,"[37.02, -88.98]"
2011,4/4/2011,KY,Kentucky,0,0,0,0.03,0.0,0.51,50,37.09,-88.81,"[37.09, -88.81]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.1,0.0,7.08,150,37.19,-87.18,"[37.19, -87.18]"
2011,4/4/2011,KY,Kentucky,2,7,0,2.0,0.0,5.26,200,36.78,-87.4,"[36.78, -87.4]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.0,0.0,3.38,50,37.09,-86.69,"[37.09, -86.69]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.0,0.0,3.41,125,37.38,-86.56,"[37.38, -86.56]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.0,0.0,1.01,200,37.43,-86.49,"[37.43, -86.49]"
2011,4/4/2011,TN,Tennessee,1,0,0,0.15,0.01,2.9,75,36.08,-87.81,"[36.08, -87.81]"
2011,4/4/2011,TN,Tennessee,1,0,0,0.11,0.01,7.25,150,36.1,-87.54,"[36.1, -87.54]"
2011,4/4/2011,TN,Tennessee,0,0,0,0.0,0.01,0.81,50,36.25,-87.07,"[36.25, -87.07]"
2011,4/4/2011,TN,Tennessee,1,0,0,0.5,0.01,4.9,100,35.98,-86.66,"[35.98, -86.66]"
2011,4/4/2011,LA,Louisiana,1,0,0,0.25,0.0,9.29,275,31.72,-92.41,"[31.72, -92.41]"
2011,4/4/2011,OH,Ohio,0,0,0,0.06,0.0,0.9,50,39.98,-82.57,"[39.98, -82.57]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.0,0.0,0.19,75,36.71,-85.61,"[36.71, -85.61]"
2011,4/4/2011,LA,Louisiana,2,0,0,0.11,0.2,12.57,440,31.8,-92.13,"[31.8, -92.13]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.0,0.0,0.25,150,36.65,-85.18,"[36.65, -85.18]"
2011,4/4/2011,KY,Kentucky,0,0,0,0.0,0.0,0.22,60,36.8,-85.14,"[36.8, -85.14]"
2011,4/4/2011,LA,Louisiana,2,1,0,4.0,0.0,28.01,880,31.91,-91.51,"[31.91, -91.51]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.2,0.0,1.74,880,36.83,-84.22,"[36.83, -84.22]"
2011,4/4/2011,MS,Mississippi,1,0,0,0.02,0.1,4.02,440,32.13,-90.63,"[32.13, -90.63]"
2011,4/4/2011,KY,Kentucky,1,0,0,0.01,0.0,0.4,100,37.39,-82.64,"[37.39, -82.64]"
2011,4/4/2011,MS,Mississippi,1,0,0,0.55,0.0,7.38,1320,32.01,-90.05,"[32.01, -90.05]"
2011,4/4/2011,TN,Tennessee,0,0,0,0.01,0.0,0.1,25,35.46,-84.59,"[35.46, -84.59]"
2011,4/4/2011,MS,Mississippi,1,0,0,501.0,0.0,17.28,600,31.38,-90.36,"[31.38, -90.36]"
2011,4/4/2011,LA,Louisiana,1,0,0,0.03,0.0,0.2,75,30.85,-90.14,"[30.85, -90.14]"
2011,4/4/2011,LA,Louisiana,1,0,0,0.01,0.0,0.5,50,30.32,-90.57,"[30.32, -90.57]"
2011,4/4/2011,LA,Louisiana,0,0,0,0.05,0.0,0.94,50,30.06,-90.7,"[30.06, -90.7]"
2011,4/4/2011,LA,Louisiana,1,0,0,0.05,0.0,0.2,75,30.67,-89.97,"[30.67, -89.97]"
2011,4/4/2011,MS,Mississippi,1,0,0,0.5,0.0,19.42,100,31.27,-88.83,"[31.27, -88.83]"
2011,4/4/2011,MS,Mississippi,1,0,0,0.03,0.0,0.25,50,30.67,-89.45,"[30.67, -89.45]"
2011,4/4/2011,GA,Georgia,1,0,0,1.0,0.0,2.64,880,34.64,-84.59,"[34.64, -84.59]"
2011,4/4/2011,GA,Georgia,0,0,0,0.5,0.0,1.83,880,34.72,-84.6,"[34.72, -84.6]"
2011,4/4/2011,MS,Mississippi,1,0,0,0.04,0.0,0.1,75,30.4,-88.72,"[30.4, -88.72]"
2011,4/4/2011,NC,North Carolina,1,0,0,1.0,0.0,2.68,250,36.4,-80.57,"[36.4, -80.57]"
2011,4/4/2011,GA,Georgia,1,0,0,0.3,0.0,1.11,50,32.71,-83.71,"[32.71, -83.71]"
2011,4/5/2011,GA,Georgia,2,2,1,0.15,0.0,3.13,50,32.28,-83.32,"[32.28, -83.32]"
2011,4/5/2011,MD,Maryland,0,0,0,0.01,0.0,0.09,50,38.65,-76.89,"[38.65, -76.89]"
2011,4/5/2011,MD,Maryland,0,0,0,0.0,0.0,1.34,50,38.97,-76.72,"[38.97, -76.72]"
2011,4/7/2011,CA,California,0,0,0,0.03,0.0,0.11,10,38.24,-122.12,"[38.24, -122.12]"
2011,4/8/2011,VA,Virginia,2,9,0,3.9,0.0,1.9,400,37.05,-80.8,"[37.05, -80.8]"
2011,4/8/2011,VA,Virginia,1,0,0,1.4,0.0,3.14,480,37.03,-80.77,"[37.03, -80.77]"
2011,4/9/2011,KY,Kentucky,0,0,0,0.04,0.0,0.5,250,37.83,-83.62,"[37.83, -83.62]"
2011,4/9/2011,VA,Virginia,0,0,0,0.05,0.0,0.37,40,36.93,-82.63,"[36.93, -82.63]"
2011,4/9/2011,TN,Tennessee,0,0,0,0.02,0.0,0.89,50,36.3,-82.32,"[36.3, -82.32]"
2011,4/9/2011,NC,North Carolina,0,3,0,0.05,0.0,0.53,75,35.37,-81.51,"[35.37, -81.51]"
2011,4/9/2011,TN,Tennessee,1,0,0,0.07,0.0,3.0,150,36.3,-82.43,"[36.3, -82.43]"
2011,4/9/2011,TN,Tennessee,1,0,0,0.01,0.0,0.61,100,36.3,-82.39,"[36.3, -82.39]"
2011,4/9/2011,TN,Tennessee,0,0,0,0.01,0.0,1.04,50,36.04,-82.56,"[36.04, -82.56]"
2011,4/9/2011,IA,Iowa,3,14,0,0.0,0.0,3.38,1200,42.15,-95.83,"[42.15, -95.83]"
2011,4/9/2011,IA,Iowa,1,0,0,0.03,0.0,0.69,75,42.2,-95.65,"[42.2, -95.65]"
2011,4/9/2011,IA,Iowa,2,0,0,0.05,0.0,4.13,440,42.32,-95.4,"[42.32, -95.4]"
2011,4/9/2011,IA,Iowa,3,0,0,2.0,0.0,10.14,1760,42.35,-95.29,"[42.35, -95.29]"
2011,4/9/2011,IA,Iowa,2,0,0,1.0,0.0,8.34,660,42.37,-95.24,"[42.37, -95.24]"
2011,4/9/2011,IA,Iowa,0,0,0,0.0,0.0,0.63,100,42.39,-95.2,"[42.39, -95.2]"
2011,4/9/2011,IA,Iowa,1,0,0,0.1,0.0,4.21,200,42.44,-95.45,"[42.44, -95.45]"
2011,4/9/2011,IA,Iowa,3,0,0,13.0,0.0,29.37,2640,42.52,-95.13,"[42.52, -95.13]"
2011,4/9/2011,IA,Iowa,0,0,0,0.0,0.0,0.53,50,42.58,-95.09,"[42.58, -95.09]"
2011,4/9/2011,IA,Iowa,1,0,0,0.1,0.0,5.17,300,42.61,-95.54,"[42.61, -95.54]"
2011,4/9/2011,IA,Iowa,2,0,0,0.51,0.0,1.6,220,42.56,-94.97,"[42.56, -94.97]"
2011,4/9/2011,IA,Iowa,1,0,0,0.01,0.0,1.08,150,42.58,-94.94,"[42.58, -94.94]"
2011,4/9/2011,IA,Iowa,0,0,0,0.0,0.0,0.17,50,42.65,-95.35,"[42.65, -95.35]"
2011,4/9/2011,IA,Iowa,0,0,0,0.0,0.0,0.17,50,42.64,-95.34,"[42.64, -95.34]"
2011,4/9/2011,IA,Iowa,4,0,0,2.5,0.0,3.2,587,42.73,-94.86,"[42.73, -94.86]"
2011,4/9/2011,IA,Iowa,1,0,0,0.01,0.0,1.64,100,42.69,-94.81,"[42.69, -94.81]"
2011,4/9/2011,IA,Iowa,1,0,0,0.01,0.0,1.58,100,42.69,-94.81,"[42.69, -94.81]"
2011,4/9/2011,IA,Iowa,2,0,0,0.1,0.0,0.9,146,42.71,-94.81,"[42.71, -94.81]"
2011,4/9/2011,IA,Iowa,1,0,0,0.01,0.0,2.42,250,42.73,-94.74,"[42.73, -94.74]"
2011,4/9/2011,IA,Iowa,1,0,0,0.15,0.0,0.79,100,42.92,-94.28,"[42.92, -94.28]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.2,0.0,1.58,200,44.63,-91.19,"[44.63, -91.19]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.25,0.0,0.74,150,44.69,-91.14,"[44.69, -91.14]"
2011,4/10/2011,WI,Wisconsin,3,2,0,11.16,0.0,21.15,1050,45.11,-89.89,"[45.11, -89.89]"
2011,4/10/2011,WI,Wisconsin,2,0,0,3.3,0.0,17.08,800,44.02,-89.95,"[44.02, -89.95]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.03,0.0,4.37,150,44.0,-90.09,"[44.0, -90.09]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.6,0.0,11.73,140,44.08,-89.62,"[44.08, -89.62]"
2011,4/10/2011,WI,Wisconsin,1,0,0,1.0,0.0,5.3,400,45.35,-89.38,"[45.35, -89.38]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.0,0.0,27.68,200,44.17,-89.14,"[44.17, -89.14]"
2011,4/10/2011,WI,Wisconsin,2,0,0,0.21,0.0,11.97,600,45.64,-88.82,"[45.64, -88.82]"
2011,4/10/2011,WI,Wisconsin,1,0,0,1.47,0.0,14.93,150,44.13,-89.0,"[44.13, -89.0]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.05,0.0,3.29,250,45.65,-88.53,"[45.65, -88.53]"
2011,4/10/2011,WI,Wisconsin,0,0,0,0.0,0.0,1.83,50,43.92,-88.91,"[43.92, -88.91]"
2011,4/10/2011,WI,Wisconsin,2,0,0,6.7,0.0,1.52,175,44.26,-88.29,"[44.26, -88.29]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.01,0.0,1.2,75,44.29,-88.11,"[44.29, -88.11]"
2011,4/10/2011,WI,Wisconsin,1,0,0,0.1,0.0,1.67,100,44.04,-88.32,"[44.04, -88.32]"
2011,4/10/2011,MO,Missouri,0,0,0,0.01,0.0,6.67,100,37.15,-93.06,"[37.15, -93.06]"
2011,4/11/2011,TX,Texas,1,0,0,0.15,0.0,1.51,100,32.27,-97.42,"[32.27, -97.42]"
2011,4/11/2011,TX,Texas,1,2,0,0.1,0.0,0.13,50,32.41,-97.23,"[32.41, -97.23]"
2011,4/11/2011,TX,Texas,1,0,0,0.06,0.0,0.53,60,32.77,-96.47,"[32.77, -96.47]"
2011,4/11/2011,TX,Texas,1,0,0,0.25,0.0,6.53,200,32.99,-96.11,"[32.99, -96.11]"
2011,4/11/2011,AL,Alabama,1,0,0,0.07,0.0,0.38,100,33.45,-86.79,"[33.45, -86.79]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.4,40,36.7,-96.71,"[36.7, -96.71]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.3,40,35.78,-96.67,"[35.78, -96.67]"
2011,4/14/2011,KS,Kansas,0,0,0,0.04,0.0,1.65,60,38.93,-97.86,"[38.93, -97.86]"
2011,4/14/2011,OK,Oklahoma,2,0,0,0.03,0.0,1.0,275,36.45,-96.39,"[36.45, -96.39]"
2011,4/14/2011,KS,Kansas,0,0,0,0.0,0.0,2.17,125,37.44,-96.55,"[37.44, -96.55]"
2011,4/14/2011,KS,Kansas,0,0,0,0.0,0.0,0.5,60,37.02,-96.25,"[37.02, -96.25]"
2011,4/14/2011,KS,Kansas,0,0,0,0.0,0.0,0.43,60,38.87,-97.49,"[38.87, -97.49]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.01,0.0,1.0,50,34.62,-96.55,"[34.62, -96.55]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.2,50,35.57,-96.43,"[35.57, -96.43]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.1,50,36.6,-96.0,"[36.6, -96.0]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.1,50,36.63,-95.98,"[36.63, -95.98]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.0,0.0,14.0,300,34.13,-96.79,"[34.13, -96.79]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.0,0.0,11.4,100,35.59,-96.27,"[35.59, -96.27]"
2011,4/14/2011,KS,Kansas,0,0,0,0.0,0.0,0.24,50,37.44,-96.55,"[37.44, -96.55]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.02,0.0,1.6,200,36.76,-95.81,"[36.76, -95.81]"
2011,4/14/2011,KS,Kansas,0,0,0,0.0,0.0,0.1,25,39.25,-97.16,"[39.25, -97.16]"
2011,4/14/2011,OR,Oregon,0,0,0,0.0,0.0,0.16,10,45.42,-119.71,"[45.42, -119.71]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.2,100,34.17,-96.58,"[34.17, -96.58]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.1,50,35.49,-96.36,"[35.49, -96.36]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.0,0.0,5.5,300,34.81,-95.66,"[34.81, -95.66]"
2011,4/14/2011,OK,Oklahoma,3,40,2,0.0,0.0,17.0,1320,34.29,-96.25,"[34.29, -96.25]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.01,0.0,4.0,100,34.34,-96.22,"[34.34, -96.22]"
2011,4/14/2011,OK,Oklahoma,2,3,0,0.1,0.0,0.5,100,36.37,-94.87,"[36.37, -94.87]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,7.0,125,34.43,-95.89,"[34.43, -95.89]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,0.1,50,34.44,-95.74,"[34.44, -95.74]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.01,0.0,3.0,400,34.44,-95.74,"[34.44, -95.74]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.04,0.0,1.8,290,35.99,-95.41,"[35.99, -95.41]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.03,0.0,4.6,600,34.73,-95.12,"[34.73, -95.12]"
2011,4/14/2011,OK,Oklahoma,2,0,0,0.0,0.0,7.0,1000,34.51,-95.51,"[34.51, -95.51]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.02,0.0,2.0,400,34.34,-96.08,"[34.34, -96.08]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.03,0.0,4.0,500,34.53,-95.83,"[34.53, -95.83]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.0,0.0,1.0,75,34.64,-95.47,"[34.64, -95.47]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.05,0.0,14.3,1100,34.53,-95.74,"[34.53, -95.74]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.01,0.0,0.5,125,34.51,-95.72,"[34.51, -95.72]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,6.0,500,34.69,-95.38,"[34.69, -95.38]"
2011,4/14/2011,OK,Oklahoma,1,3,0,0.04,0.0,7.0,440,34.93,-94.71,"[34.93, -94.71]"
2011,4/14/2011,OK,Oklahoma,1,0,0,0.01,0.0,1.5,300,34.94,-94.67,"[34.94, -94.67]"
2011,4/14/2011,AR,Arkansas,1,0,0,0.1,0.0,0.5,150,34.98,-94.44,"[34.98, -94.44]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,1.7,75,34.45,-94.66,"[34.45, -94.66]"
2011,4/14/2011,AR,Arkansas,1,0,0,0.01,0.0,3.0,250,35.49,-94.18,"[35.49, -94.18]"
2011,4/14/2011,TX,Texas,0,0,0,0.04,0.0,1.53,100,33.6,-95.92,"[33.6, -95.92]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.01,0.0,4.57,75,34.16,-95.05,"[34.16, -95.05]"
2011,4/14/2011,AR,Arkansas,1,0,0,0.35,0.0,0.53,75,34.56,-94.25,"[34.56, -94.25]"
2011,4/14/2011,AR,Arkansas,1,2,0,0.03,0.0,4.8,350,35.28,-94.02,"[35.28, -94.02]"
2011,4/14/2011,AR,Arkansas,1,0,0,0.03,0.0,0.78,25,35.01,-93.36,"[35.01, -93.36]"
2011,4/14/2011,AR,Arkansas,1,0,0,0.07,0.0,2.1,75,35.17,-93.29,"[35.17, -93.29]"
2011,4/14/2011,OK,Oklahoma,0,0,0,0.0,0.0,1.23,75,34.17,-94.73,"[34.17, -94.73]"
2011,4/14/2011,AR,Arkansas,1,0,0,0.01,0.0,0.5,100,36.01,-93.52,"[36.01, -93.52]"
2011,4/15/2011,AR,Arkansas,1,0,0,0.24,0.0,7.31,250,34.62,-92.98,"[34.62, -92.98]"
2011,4/15/2011,AR,Arkansas,1,0,0,0.04,0.0,2.95,250,34.45,-92.62,"[34.45, -92.62]"
2011,4/15/2011,AR,Arkansas,1,0,0,0.78,0.0,16.85,350,34.48,-92.47,"[34.48, -92.47]"
2011,4/15/2011,AR,Arkansas,1,2,2,38.5,0.0,3.94,475,34.75,-92.38,"[34.75, -92.38]"
2011,4/15/2011,AR,Arkansas,1,0,0,2.0,0.0,6.57,200,34.66,-92.29,"[34.66, -92.29]"
2011,4/15/2011,AR,Arkansas,1,1,0,0.46,0.0,6.79,200,34.6,-92.15,"[34.6, -92.15]"
2011,4/15/2011,AR,Arkansas,2,0,0,20.0,0.05,6.98,200,34.65,-91.97,"[34.65, -91.97]"
2011,4/15/2011,MS,Mississippi,0,0,0,0.05,0.0,1.71,75,32.96,-91.04,"[32.96, -91.04]"
2011,4/15/2011,MS,Mississippi,0,0,0,0.0,0.0,0.01,50,31.65,-88.89,"[31.65, -88.89]"
2011,4/15/2011,MS,Mississippi,3,10,0,8.0,0.0,16.53,528,32.29,-90.38,"[32.29, -90.38]"
2011,4/15/2011,AL,Alabama,0,0,0,0.06,0.0,0.12,50,31.93,-88.47,"[31.93, -88.47]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.01,0.0,7.41,200,32.42,-90.08,"[32.42, -90.08]"
2011,4/15/2011,AL,Alabama,0,0,0,0.04,0.0,4.65,100,31.88,-88.42,"[31.88, -88.42]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.31,0.0,5.14,200,31.43,-88.47,"[31.43, -88.47]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.4,0.0,7.59,200,32.48,-89.89,"[32.48, -89.89]"
2011,4/15/2011,AL,Alabama,1,0,0,0.04,0.0,16.71,200,32.03,-88.25,"[32.03, -88.25]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.38,0.5,6.95,200,32.54,-89.71,"[32.54, -89.71]"
2011,4/15/2011,AL,Alabama,2,1,0,0.05,0.0,0.9,150,31.55,-88.28,"[31.55, -88.28]"
2011,4/15/2011,AL,Alabama,1,0,0,0.1,3.0,3.28,500,31.36,-87.89,"[31.36, -87.89]"
2011,4/15/2011,MS,Mississippi,3,5,0,18.68,1.24,48.52,1760,32.69,-88.99,"[32.69, -88.99]"
2011,4/15/2011,MO,Missouri,1,0,0,0.0,0.0,3.01,50,39.34,-91.13,"[39.34, -91.13]"
2011,4/15/2011,MS,Mississippi,0,0,0,0.0,0.0,1.03,200,31.81,-90.38,"[31.81, -90.38]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.02,0.0,3.75,100,32.06,-89.75,"[32.06, -89.75]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.01,0.5,6.12,150,33.03,-90.04,"[33.03, -90.04]"
2011,4/15/2011,MS,Mississippi,2,2,0,0.04,0.0,3.7,200,33.13,-89.77,"[33.13, -89.77]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.01,0.07,6.87,150,32.22,-89.36,"[32.22, -89.36]"
2011,4/15/2011,MS,Mississippi,0,0,0,0.0,0.0,4.48,75,33.16,-89.6,"[33.16, -89.6]"
2011,4/15/2011,AL,Alabama,2,0,0,2.07,0.0,4.5,200,32.79,-88.24,"[32.79, -88.24]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.03,0.0,1.23,440,32.01,-89.25,"[32.01, -89.25]"
2011,4/15/2011,AL,Alabama,1,0,0,0.0,0.0,0.76,100,31.69,-87.22,"[31.69, -87.22]"
2011,4/15/2011,AL,Alabama,3,0,0,7.14,0.0,18.37,500,33.01,-87.74,"[33.01, -87.74]"
2011,4/15/2011,AL,Alabama,2,0,0,0.37,0.0,2.2,700,32.73,-87.63,"[32.73, -87.63]"
2011,4/15/2011,AL,Alabama,2,0,0,3.91,0.0,8.92,200,32.44,-88.33,"[32.44, -88.33]"
2011,4/15/2011,AL,Alabama,1,0,0,0.09,0.0,21.77,1760,32.9,-87.36,"[32.9, -87.36]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.2,0.25,24.49,470,32.08,-88.52,"[32.08, -88.52]"
2011,4/15/2011,AL,Alabama,2,0,0,3.35,0.0,24.1,880,32.64,-87.85,"[32.64, -87.85]"
2011,4/15/2011,AL,Alabama,0,0,0,0.01,0.0,1.37,50,33.24,-86.84,"[33.24, -86.84]"
2011,4/15/2011,MS,Mississippi,1,0,0,0.04,0.03,1.63,880,32.01,-89.27,"[32.01, -89.27]"
2011,4/15/2011,AL,Alabama,3,4,1,3.99,0.0,15.33,800,32.19,-88.01,"[32.19, -88.01]"
