fat,len,wid,slat,slon
0,6.7,150,38.77,-99.75
0,5.0,75,30.1,-81.55
0,0.1,50,38.93,-103.82
0,3.0,20,35.85,-90.7
0,0.3,10,34.52,-77.9
0,8.01,60,40.6322,-92.9041
0,0.1,10,29.7,-81.22
0,0.32,20,30.9533,-91.9219
0,14.0,400,36.7998,-97.7172
0,0.2,25,41.52,-93.72
0,20.43,1760,33.2232,-84.7678
0,8.0,150,36.1188,-86.4179
0,1.8,20,28.02,-82.43
0,0.1,30,30.58,-85.95
0,0.75,150,33.58,-100.62
0,3.75,440,37.2915,-92.5859
0,0.05,5,45.92,-96.34
0,7.11,100,33.23,-88.79
0,0.2,50,39.93,-95.72
0,0.94,50,29.907,-95.6872
0,2.2,140,38.0935,-86.0869
0,0.12,15,39.54,-110.74
0,1.0,40,31.0,-89.45
0,4.09,150,40.637,-85.846
0,0.01,25,40.61,-104.02
0,0.5,10,40.08,-102.67
0,3.0,50,48.8,-97.68
0,0.2,25,27.54,-97.77
0,0.2,20,40.77,-93.32
2,11.81,500,38.153,-98.705
0,0.1,20,28.93,-100.5
0,1.0,100,36.98,-122.02
0,4.9,40,48.63,-98.7657
0,0.16,25,34.46,-90.71
0,11.0,150,31.52,-94.88
0,16.32,450,36.853,-92.4388
0,0.47,50,35.4432,-97.96
0,22.0,200,37.35,-88.72
0,2.3,100,28.62,-81.25
0,1.84,100,34.4319,-101.225
0,0.78,55,37.19,-97.13
0,0.1,30,44.33,-108.05
0,0.1,23,34.9,-99.38
0,4.0,40,27.27,-81.87
0,0.21,10,39.598,-121.62100000000001
0,0.1,20,30.95,-88.58
0,11.03,600,32.0123,-89.6019
0,9.48,150,38.37,-88.53
0,0.23,25,39.5143,-100.25299999999999
0,0.2,30,37.03,-100.0
72,132.0,2200,34.1043,-88.1479
0,0.1,20,41.7858,-90.6632
0,0.1,40,37.17,-79.08
0,17.7,100,36.91,-77.34
0,1.5,80,38.33,-81.6
0,0.1,50,40.28,-103.61
0,6.43,50,37.03,-93.73
0,0.04,25,39.656,-85.5679
0,0.42,50,45.6146,-97.7527
0,11.0,300,37.6,-90.32
0,1.5,100,32.77,-89.53
0,4.0,300,32.63,-82.85
0,5.0,150,45.48,-97.85
0,10.89,200,37.38,-93.65
0,4.82,125,34.49,-82.79
0,0.01,20,44.9487,-101.77
0,0.1,25,34.6,-77.42
0,10.8,300,34.6258,-91.8121
0,0.1,25,35.23,-77.68
0,4.25,75,42.8848,-85.7461
0,4.26,30,35.47,-81.35
0,1.0,20,35.48,-86.08
0,2.79,150,38.0309,-93.1975
0,1.35,50,38.7515,-102.833
0,7.0,150,33.35,-88.3
0,0.95,25,29.9611,-90.1782
0,0.1,20,40.47,-100.46
0,5.18,400,32.4312,-94.3534
0,6.32,400,37.8744,-83.3714
0,0.2,40,39.05,-89.57
0,0.5,30,41.4891,-103.554
0,0.3,30,44.05,-90.78
0,1.38,50,33.0868,-104.6348
0,0.9,70,32.5,-86.22
0,1.0,440,40.95,-76.88
0,1.5,50,35.32,-96.48
0,0.48,65,31.7283,-85.7842
0,0.2,50,33.73,-80.47
0,5.93,600,40.1798,-96.9171
0,0.7,50,34.93,-96.694
0,0.25,10,40.28,-101.83
0,2.28,75,36.8531,-90.2082
0,0.1,50,40.7,-102.93
0,2.6,440,33.991,-80.541
0,0.6,50,38.5594,-99.4527
0,1.28,400,32.311,-97.29700000000001
0,4.26,200,37.46,-89.51
0,3.0,10,30.28,-81.38
0,0.3,23,30.25,-89.45
4,40.16,880,35.34,-85.42
0,2.0,50,29.93,-91.7
0,3.78,100,39.95,-92.8989
0,2.92,50,32.47,-97.24
0,2.0,50,34.53,-102.35
0,1.62,70,32.938,-95.2291
0,0.37,30,41.9776,-104.97
0,37.2,700,32.82,-93.75
0,0.3,30,33.48,-92.78
0,1.09,30,29.2887,-94.98299999999999
0,0.1,50,44.02,-97.66
0,0.75,200,47.971000000000004,-114.072
0,4.26,100,32.845,-89.7456
0,7.11,300,32.578,-95.49700000000001
0,2.0,200,34.45,-92.68
0,0.58,118,31.8531,-93.9514
0,2.83,25,37.38,-94.13
0,0.2,30,42.03,-95.38
0,0.2,10,34.3,-77.83
0,9.19,150,33.7063,-81.3797
0,0.2,20,32.45,-99.73
0,18.0,50,38.82,-91.12
0,0.22,25,27.6501,-97.3728
0,2.0,200,46.55,-104.28
0,3.0,50,30.51,-96.51
0,0.5,20,41.82,-100.22
0,0.1,30,35.45,-95.95
0,10.44,400,30.8124,-84.0815
0,0.5,40,33.05,-117.3
0,5.67,100,38.8524,-100.689
0,5.0,50,38.27,-77.4
0,0.17,30,45.349,-95.1572
0,3.0,300,38.23,-77.13
0,0.9,50,30.044,-90.272
0,2.0,1000,43.17,-83.72
0,0.1,25,39.6,-103.02
0,0.91,150,33.0118,-94.2
0,1.5,50,37.07,-88.75
0,0.06,10,34.3475,-100.8193
0,0.5,50,38.88,-77.05
0,6.11,150,32.5996,-90.2667
0,2.0,200,34.08,-98.96
0,0.27,50,32.5375,-97.2825
0,0.0,0,0.0,0.0
0,0.2,20,34.42,-117.3
0,0.58,100,37.4219,-93.5928
0,0.24,25,43.48,-89.37
0,0.5,75,38.01,-102.62
0,4.48,75,33.16,-89.6
0,1.65,50,34.66,-86.9
0,0.2,50,38.75,-92.28
0,1.54,75,35.3615,-89.7486
0,1.3,25,33.93,-87.17
0,1.47,20,42.2975,-92.5902
0,0.1,25,34.52,-79.65
0,5.0,440,45.03,-91.93
0,0.1,50,29.17,-95.37
0,22.0,100,38.58,-94.22
0,0.2,50,36.2,-101.28
0,2.0,150,31.15,-85.1
0,12.25,400,32.5937,-84.3997
0,11.25,100,31.72,-83.18
0,0.1,25,45.08,-96.3
0,0.1,10,44.93,-74.28
0,3.0,50,44.33,-94.27
0,0.49,75,30.750999999999998,-92.4289
0,8.0,200,33.53,-88.35
0,0.8,350,42.339,-72.2267
0,0.16,25,44.25899999999999,-89.529
0,1.3,70,34.87,-86.58
0,0.1,23,31.4,-86.48
0,1.19,25,30.722,-97.582
0,1.53,75,36.5488,-85.9216
0,48.38,800,35.1353,-87.9651
0,5.0,80,39.88,-96.62
0,0.46,60,32.4282,-96.8961
0,0.2,25,35.22,-98.6
0,1.5,75,43.77,-87.84
0,0.2,30,37.93,-121.7
0,0.2,50,46.45,-120.25
0,0.1,0,35.03,-98.25
0,0.35,50,38.89,-97.45
0,5.0,80,35.18,-97.62
0,2.0,50,32.05,-88.73
0,0.1,25,40.2791,-98.9537
0,0.1,30,37.93,-114.35
0,0.1,10,40.8,-96.67
0,0.3,30,42.08,-92.68
0,3.65,200,38.7742,-102.2509
0,0.64,80,40.7469,-84.8016
0,5.0,100,39.12,-104.05
0,12.49,900,39.414,-89.395
0,1.37,60,44.5377,-94.2398
0,2.0,20,29.78,-94.23
0,0.3,20,42.27,-92.08
0,1.06,200,38.459,-102.762
0,2.0,50,38.22,-99.85
0,0.1,50,39.6,-104.38
0,2.43,100,26.1716,-80.1662
0,0.1,10,47.18,-99.52
0,5.5,400,30.0,-94.45
0,0.37,20,39.4242,-83.8219
0,8.1,300,41.07,-73.87
0,1.5,10,25.98,-80.15
0,0.8,100,42.199,-83.2646
0,0.11,25,40.1853,-95.10799999999999
0,2.55,250,42.6633,-82.9779
0,0.33,50,29.2855,-94.7944
0,2.09,50,35.01,-91.34
0,12.0,75,36.85,-90.63
0,1.86,50,36.8947,-92.9073
0,0.39,15,46.4145,-95.02
0,0.2,50,37.42,-95.1
0,2.0,200,48.35,-99.53
0,0.2,20,33.53,-102.28
0,28.01,880,31.9099,-91.5102
0,2.0,700,35.4061,-97.4769
0,0.5,100,31.48,-85.47
0,1.0,150,32.28,-81.12
0,10.69,800,41.1632,-96.3776
0,0.5,40,29.43,-95.25
0,2.0,50,40.33,-84.95
0,8.5,100,40.72,-85.37
0,0.82,40,46.479,-103.876
0,1.0,75,39.516,-76.265
0,0.1,10,40.22,-84.85
0,0.5,20,25.965999999999998,-80.118
0,0.5,30,37.35,-79.57
0,0.1,25,41.0,-99.73
0,0.3,30,33.32,-79.3
0,0.1,25,35.33,-99.77
0,0.2,30,32.15,-90.13
0,2.01,50,34.9409,-98.2499
0,0.96,150,34.21,-94.81
0,8.96,100,37.781,-99.8523
0,0.2,10,26.97,-82.1
0,1.03,20,30.75,-94.02
0,1.12,100,44.504,-102.389
0,0.1,23,46.42,-116.97
0,3.0,880,40.65,-95.6
0,5.0,30,32.0,-92.27
0,2.3,300,37.23,-88.52
0,0.35,50,28.65,-98.0247
0,0.1,25,34.08,-96.92
0,2.0,200,45.17,-95.0
0,8.0,75,35.62,-90.08
0,0.71,15,40.1415,-95.2396
0,0.76,50,37.93,-95.15
0,1.0,73,35.0,-78.4
1,0.49,50,36.9432,-93.7216
0,6.5,75,32.9763,-91.4311
0,1.5,50,38.42,-89.93
0,8.23,440,45.4381,-102.16
0,11.0,100,39.53,-95.82
0,1.15,70,44.0432,-94.1665
0,0.1,50,42.5,-96.38
0,4.65,80,32.3102,-96.7952
0,6.0,50,39.38,-98.63
1,18.32,500,32.12,-87.41
0,0.03,25,31.2173,-83.9785
0,0.1,25,48.67,-99.47
0,17.0,440,39.78,-96.87
0,2.1,250,48.7702,-104.5307
0,1.46,50,42.7676,-114.4308
0,1.0,40,33.93,-101.13
0,0.1,25,43.98,-93.28
0,2.0,30,42.67,-104.1
0,6.5,550,34.6192,-94.5619
0,2.1,400,35.97,-95.8503
0,10.8,40,34.25,-93.52
0,0.24,25,40.84,-84.8
0,0.1,20,35.87,-87.66
0,0.36,25,33.023,-95.63
0,0.1,20,35.61,-77.57
0,4.14,150,41.0366,-85.8926
0,3.85,400,39.8386,-99.8382
0,2.4,50,41.5204,-89.4423
0,0.1,10,34.13,-89.37
0,0.5,150,36.81,-101.65
0,3.0,500,32.47,-99.32
0,0.7,30,40.8,-94.77
0,9.61,100,38.46,-77.73
0,1.07,33,33.2924,-83.0002
0,9.0,150,38.45,-94.73
0,0.2,30,38.23,-89.75
0,2.0,50,31.6,-83.33
0,0.1,50,32.98,-84.13
0,5.0,50,39.55,-90.95
0,10.1,600,35.9187,-79.188
0,6.83,50,32.601,-94.473
0,0.78,100,29.78,-81.43
0,1.67,100,44.0378,-88.3214
0,1.95,40,32.63,-93.3
0,15.0,20,31.52,-92.23
0,0.5,50,35.3347,-111.706
0,0.1,10,29.73,-81.97
0,0.3,125,41.27,-89.83
7,19.3,200,32.53,-93.83
0,0.1,40,31.88,-85.32
0,3.47,950,32.1865,-89.7211
0,10.15,125,35.1913,-78.5071
0,2.4,50,32.52,-86.4
0,10.7,400,36.03,-86.37
0,2.0,1200,33.25,-100.65
0,0.3,100,39.3,-96.78
0,0.88,75,38.4905,-97.3578
0,1.0,100,40.62,-85.13
0,11.58,400,41.05,-95.32
0,0.5,0,40.02,-90.67
0,0.2,30,31.02,-83.08
0,1.55,25,39.0623,-102.509
0,1.63,25,38.8162,-101.242
0,3.0,40,34.5245,-96.97
0,3.5,100,40.97,-98.03
0,1.0,350,39.22,-84.2
0,0.1,50,35.42,-101.03
0,1.41,30,38.79,-77.54
0,3.0,400,33.75,-80.27
0,6.95,100,43.7278,-83.3179
0,0.1,20,33.58,-95.45
0,1.0,50,46.78,-97.2
0,0.7,60,34.05,-98.5
0,0.19,25,30.6207,-89.6539
0,2.08,25,34.3807,-78.9451
0,0.93,50,33.8848,-88.4737
0,0.1,40,37.7952,-93.0516
0,0.17,100,30.26,-81.44
0,0.5,75,33.66,-102.84
0,1.0,100,33.63,-90.67
0,0.5,150,35.9354,-97.3101
0,0.1,25,29.98,-90.23
0,2.62,100,40.3427,-76.9519
0,1.46,150,34.0182,-81.096
0,2.56,25,44.3938,-92.9217
0,2.0,50,28.95,-96.07
0,0.36,150,35.896,-81.143
0,0.53,30,38.9424,-91.5188
0,9.01,715,38.61,-99.88
0,1.2,90,38.6418,-86.9805
0,4.0,75,37.7,-86.92
0,0.86,50,35.34,-78.46
0,17.68,880,33.469,-82.26299999999999
0,2.0,20,41.4,-88.33
0,1.53,50,36.8005,-90.1256
0,0.2,30,34.37,-98.13
0,5.0,150,34.15,-100.22
0,1.0,50,46.45,-96.0
0,1.75,50,36.8863,-77.0256
0,0.8,250,32.5,-100.85
0,1.0,30,33.3,-90.55
0,0.45,25,42.8392,-97.86
0,1.13,90,39.8497,-84.039
0,3.0,100,33.58,-90.3
0,0.1,10,40.13,-96.67
0,2.0,167,39.1,-83.98
0,1.5,50,30.3893,-91.0616
0,4.05,100,35.729,-80.508
0,0.3,30,31.16,-89.72
0,4.46,400,33.4105,-88.7961
0,0.79,75,38.3866,-101.05799999999999
0,0.69,50,32.82,-81.76
0,0.8,25,36.02,-92.53
0,6.63,970,33.4156,-89.5944
0,4.5,200,36.4443,-95.6908
0,0.5,150,30.83,-97.62
0,1.41,70,28.069000000000003,-81.559
0,0.0,40,46.9,-102.8
0,0.25,50,33.0015,-95.3288
0,5.0,100,32.4,-90.27
0,2.61,200,33.472,-89.0315
0,0.43,25,33.6804,-101.825
0,0.69,25,30.16,-92.05
0,0.1,50,43.47,-97.98
0,1.0,40,36.95,-101.07
0,0.05,20,35.56,-76.43
0,16.35,600,30.6066,-93.3325
0,3.61,100,31.39,-85.33
0,6.79,100,37.3309,-89.7318
0,0.5,50,33.67,-101.08
0,0.42,50,38.191,-98.2257
0,11.0,300,30.3465,-89.9379
0,3.5,200,36.95,-77.27
0,2.0,100,33.85,-90.9
0,2.5,30,37.73,-100.35
0,3.0,300,30.78,-93.73
0,0.1,50,40.07,-104.45
0,2.0,100,31.32,-82.47
0,4.0,100,33.33,-95.57
0,0.3,10,45.9,-100.28
0,0.1,10,30.17,-99.37
0,0.15,25,30.0217,-90.4943
0,6.81,300,31.6904,-90.5888
0,0.2,200,41.67,-80.43
0,1.5,50,40.05,-86.47
0,3.0,300,34.47,-93.1
0,0.02,10,39.5981,-82.7095
0,0.2,75,34.033,-98.602
0,2.03,30,43.6942,-92.2193
0,1.0,75,28.66,-96.45
0,0.06,10,34.74,-76.65
0,0.14,30,40.3684,-86.836
0,0.2,25,31.25,-83.8
0,7.88,200,32.5095,-86.66799999999999
0,4.04,100,37.6668,-102.96799999999999
0,0.16,50,35.8012,-91.0806
0,0.01,50,40.0915,-102.986
0,1.43,80,39.56,-79.52
0,0.1,50,32.2,-100.75
0,1.71,200,33.5532,-94.8031
0,1.0,587,36.58,-79.42
0,0.5,50,35.896,-99.757
0,0.32,50,36.81,-83.32
0,0.5,30,30.43,-88.55
0,1.0,300,32.24,-95.06
0,1.2,40,33.37,-79.3
0,2.63,150,38.388000000000005,-78.865
0,0.4,200,39.9632,-79.6793
0,0.33,25,39.7901,-93.7416
0,0.2,100,41.4136,-101.3181
0,0.2,30,39.32,-101.72
0,12.87,100,38.33,-94.53
0,1.0,75,33.67,-88.58
0,0.2,25,42.43,-86.09
0,2.68,800,30.8619,-84.2321
0,4.0,50,38.67,-97.03
0,0.09,20,40.9624,-89.447
0,2.0,60,37.83,-85.98
0,1.5,100,44.0,-87.72
0,7.0,25,34.98,-92.1
0,0.1,20,42.97,-99.38
0,0.1,50,39.55,-104.32
0,4.0,100,30.18,-84.38
0,0.03,20,41.0356,-100.82
0,1.85,50,39.13,-84.4
0,1.0,400,34.5369,-96.0164
0,2.0,100,37.2,-103.35
0,0.5,250,37.83,-83.62
0,0.69,50,37.62,-114.16
0,16.71,150,37.1439,-89.0991
0,16.16,400,43.0923,-98.2234
0,0.2,10,33.97,-98.68
0,0.1,30,36.02,-93.92
0,0.52,100,35.9832,-102.52
0,3.78,880,32.2603,-91.784
0,0.2,25,47.18,-96.87
0,0.2,25,34.0,-99.95
0,0.31,30,34.74,-76.75
0,0.39,20,39.55,-83.78
0,1.23,75,37.56,-96.96
0,0.1,10,31.02,-82.02
0,1.01,115,33.5583,-88.0453
0,0.1,20,34.52,-96.97
0,4.5,200,39.67,-91.05
0,2.2,80,34.9845,-85.6
0,0.02,25,42.2916,-104.42299999999999
0,1.0,40,30.1,-91.0
0,9.0,200,32.13,-99.43
0,0.1,10,42.0,-91.58
0,0.78,10,30.1606,-92.8538
0,18.0,20,26.45,-81.98
0,0.1,30,45.45,-93.52
0,2.0,200,41.45,-96.5
0,0.27,50,37.5055,-101.88
0,2.82,50,35.91,-104.83
0,0.1,10,41.45,-89.67
0,0.45,300,32.9115,-97.3065
0,4.97,200,36.4389,-86.9095
0,8.39,150,40.913000000000004,-97.63600000000001
0,0.5,50,30.99,-90.15
0,0.2,50,38.95,-86.47
0,4.0,50,30.8,-86.7
0,0.1,30,42.7,-93.8
0,0.44,75,31.49,-85.41
0,0.1,10,43.51,-96.9
0,0.07,10,41.1595,-89.7102
0,1.0,50,29.71,-81.23
0,5.0,0,38.68,-97.8
0,2.04,150,31.4895,-101.47
0,18.33,581,38.1917,-90.785
0,5.54,100,31.6916,-82.4288
0,1.5,100,30.63,-85.72
0,3.63,240,33.434,-97.89
0,6.0,75,37.22,-98.17
0,0.1,20,30.52,-93.23
0,0.5,25,47.62,-97.9
0,0.05,40,39.0536,-93.7375
0,0.1,0,27.48,-82.48
0,4.0,30,38.97,-94.07
0,0.1,50,38.62,-103.58
1,15.0,1320,41.62,-86.43
0,3.22,100,38.686,-86.3403
0,7.08,150,37.1855,-87.18
0,0.82,100,31.7919,-96.4904
0,0.5,50,42.07,-99.38
0,5.5,200,36.37,-86.5
0,1.86,200,32.7145,-83.6986
0,3.32,100,38.715,-104.325
0,0.5,50,36.85,-94.13
0,6.0,100,40.03,-85.52
0,5.17,300,42.6067,-95.5435
0,0.1,50,36.0979,-94.8874
0,4.02,440,32.1284,-90.6278
0,0.1,30,34.62,-100.43
0,0.25,400,47.1,-109.98
0,0.1,20,34.4,-102.32
0,2.0,30,48.32,-101.78
0,1.0,40,32.45,-90.43
0,0.1,10,45.3805,-97.5119
0,0.1,10,38.83,-104.82
0,0.73,40,36.6795,-88.2445
0,2.3,250,33.8775,-92.6651
0,2.88,75,43.49,-89.02
0,0.51,50,37.0889,-88.8091
0,3.0,0,40.62,-94.78
0,1.17,25,28.5314,-80.8614
0,1.0,30,39.32,-95.77
0,0.2,50,35.37,-95.27
0,0.1,30,34.18,-97.6775
0,0.45,50,37.1165,-96.5284
0,0.1,30,40.6059,-91.5592
0,16.85,900,33.9518,-87.9005
0,0.01,50,34.4291,-101.35
0,0.1,10,41.0,-92.18
0,0.1,30,42.38,-89.97
0,1.0,100,35.2,-92.05
0,0.25,50,37.09,-98.12
0,0.1,20,45.27,-95.8
0,0.1,25,42.0,-92.77
0,3.68,130,41.7246,-93.4951
0,0.1,25,34.83,-102.38
0,0.12,127,31.9759,-92.8568
0,4.0,225,34.72,-81.52
0,0.1,10,35.43,-88.67
0,0.19,20,25.7608,-80.3623
0,2.0,80,25.87,-80.35
0,0.5,200,33.72,-82.3
0,0.01,20,26.634,-80.0645
0,0.31,50,32.6735,-94.5777
0,2.0,50,43.37,-91.42
0,0.3,25,37.56,-99.03
0,2.27,300,35.4434,-92.2984
0,0.25,30,32.06,-98.36
0,0.5,50,37.57,-90.02
0,0.25,50,38.7991,-86.0166
0,4.0,220,35.67,-88.9
0,7.76,440,33.4319,-82.7598
0,4.0,100,40.82,-89.9
0,4.41,75,38.575,-77.7605
0,1.86,100,34.3535,-88.5417
0,3.53,100,38.8547,-88.0877
0,3.0,75,31.42,-89.85
0,7.1,150,39.83,-86.01
0,0.0,0,0.0,0.0
0,0.7,20,37.58,-101.48
0,1.11,50,35.405,-81.48
0,1.0,25,47.78,-94.43
0,3.0,100,36.78,-97.97
0,3.5,150,34.55,-98.25
0,1.56,20,36.1065,-97.5926
0,0.2,30,43.72,-88.88
0,1.0,75,38.3,-103.23
0,2.24,200,32.36,-90.43
0,2.56,100,33.3597,-95.0939
0,4.0,75,41.03,-80.53
0,4.5,200,39.88,-85.88
0,1.05,25,30.4209,-85.6946
0,0.35,200,31.9256,-102.4409
0,0.5,50,34.7805,-96.7083
0,9.2,10,42.13,-102.62
0,0.04,5,43.7925,-93.9065
0,0.7,50,46.65,-97.08
0,1.0,50,37.22,-100.25
0,0.2,20,30.0,-93.93
0,6.2,150,35.92,-85.08
0,1.0,50,38.17,-90.1
0,0.1,30,40.02,-89.52
0,4.0,100,43.07,-97.9
0,0.1,30,41.03,-100.38
0,0.75,25,48.5279,-107.33
0,0.75,20,26.998,-82.02799999999999
0,4.0,50,34.739,-96.609
0,3.0,150,33.03,-81.33
0,0.85,50,43.86,-96.69
0,0.1,20,40.25,-88.58
0,1.0,30,39.02,-96.32
0,16.7,100,42.72,-99.68
0,0.3,20,31.13,-97.73
0,2.47,110,33.135,-97.8481
0,2.57,100,31.2118,-88.1575
0,2.2,10,27.55,-81.5
0,0.55,30,28.1384,-96.9792
0,0.1,30,30.62,-87.75
0,0.1,23,34.17,-96.8
0,2.4,20,46.5796,-96.7051
0,2.0,90,47.35,-101.3
0,0.25,50,41.94,-103.51
0,6.2,800,32.3526,-86.8712
0,0.1,23,34.15,-99.5
0,0.1,0,34.78,-98.33
0,0.18,25,36.2344,-89.2485
0,0.63,10,43.8971,-70.587
0,1.6,50,36.314,-99.942
0,0.86,100,42.805,-97.975
0,0.5,50,39.3,-100.02
0,0.1,50,39.22,-104.45
0,4.16,50,33.07,-81.0
0,0.3,40,36.116,-97.497
0,1.14,50,41.2095,-103.87299999999999
0,0.1,50,43.28,-99.52
0,9.84,400,41.919,-104.211
0,0.18,25,30.7077,-91.8452
0,4.4,100,35.79,-96.14
0,0.2,80,41.77,-95.34
0,0.3,10,36.58,-86.55
0,0.81,20,36.15,-109.85
0,15.9,1320,30.83,-96.1
0,1.5,80,40.23,-95.68
0,0.3,75,47.87,-96.62
0,0.1,30,41.52,-103.3
0,5.0,100,33.17,-88.33
0,0.11,75,35.8893,-77.1744
0,2.0,350,45.57,-95.68
0,8.58,400,37.1532,-104.411
0,0.01,100,39.5529,-103.0966
0,0.1,50,43.47,-96.7
0,0.25,20,36.59,-94.33
0,2.0,40,28.55,-81.37
0,3.5,30,34.6,-93.12
0,0.2,50,33.0,-87.6
0,0.3,20,32.57,-99.72
0,0.1,10,48.32,-105.65
0,0.1,10,31.27,-82.87
0,0.1,50,40.14,-104.55
0,0.77,50,31.9366,-82.8165
0,0.1,30,34.52,-102.87
0,0.2,40,32.92,-102.22
0,4.0,50,42.4,-73.7
0,0.3,30,36.52,-90.27
0,0.4,150,36.7928,-90.7268
0,1.25,75,38.4474,-102.81200000000001
0,6.0,300,46.91,-95.1
0,0.1,1,34.23,-119.17
0,1.01,40,41.0484,-75.6049
0,1.0,100,39.455999999999996,-77.98100000000001
0,6.56,200,37.7451,-87.9085
0,0.1,10,46.27,-100.23
0,0.2,50,30.5,-96.9
0,0.3,10,18.3349,-67.1876
0,1.43,500,32.4911,-94.1534
0,4.0,150,33.7,-78.88
0,0.2,50,33.88,-101.52
0,0.81,60,39.3968,-89.1562
0,1.3,250,41.1,-96.47
0,0.1,50,33.83,-103.88
0,5.0,75,38.18,-77.78
0,0.12,10,29.7179,-92.7626
0,1.0,110,37.18,-96.5
0,2.44,300,44.7979,-95.102
0,0.2,50,36.37,-103.88
0,0.2,20,38.07,-93.55
0,2.72,600,33.017,-92.0066
0,0.2,10,34.95,-102.1
0,25.0,30,42.92,-73.77
0,2.5,200,41.0756,-98.9303
0,2.0,100,31.93,-90.4
0,6.0,440,40.05,-77.52
0,0.35,200,38.14,-98.33
0,0.1,50,36.1202,-97.9127
0,0.1,20,41.87,-91.0
0,2.36,10,30.8787,-96.0638
0,1.0,50,36.7419,-96.5674
0,3.92,200,34.99,-86.5048
0,0.35,30,35.4987,-98.12
0,0.84,50,32.96,-90.58
0,0.8,25,29.8751,-90.0979
0,3.95,100,38.4475,-89.5425
0,6.99,150,41.1549,-84.9801
0,2.0,50,42.02,-97.38
0,0.18,100,27.0021,-81.969
0,1.5,200,48.92,-97.07
0,21.86,1250,41.46,-92.87
0,2.01,50,38.8009,-90.1493
0,5.0,400,40.17,-90.63
0,2.0,100,38.72,-89.7
0,2.6,50,34.15,-78.78
0,0.5,50,37.03,-86.43
0,1.86,100,32.3001,-90.8592
0,2.64,50,40.4766,-86.7612
0,0.5,10,30.6,-90.23
0,0.18,40,39.07,-98.97
0,4.2,400,37.87,-87.7
0,4.2,150,33.4,-86.87
0,0.1,25,40.5966,-97.5389
0,0.1,50,36.0936,-95.3985
0,5.0,60,32.52,-82.13
0,0.1,200,39.63,-119.82
0,9.0,400,35.12,-100.75
0,0.1,30,43.87,-106.87
0,10.0,440,32.12,-99.92
0,0.1,50,39.7,-104.81
0,3.41,50,38.3,-76.561
0,2.0,400,34.78,-99.2067
0,1.0,100,46.99,-104.27
0,1.5,50,30.81,-103.99
0,0.93,650,46.2272,-90.63
0,0.25,10,48.43,-109.23
0,0.27,20,41.74,-93.32
0,0.5,50,36.35,-76.26
0,0.17,25,32.1691,-97.7777
0,0.31,200,31.5759,-87.7633
0,4.49,1100,32.1642,-89.8086
0,2.0,10,38.23,-100.53
0,0.1,50,37.15,-98.4
0,12.0,1250,35.3833,-96.0266
0,0.4,100,39.9909,-83.7618
0,2.01,250,31.03,-89.53
0,13.2,0,35.57,-94.55
0,0.7,60,39.8,-91.54
0,0.7,50,31.7,-101.42
0,7.38,1320,32.0102,-90.0455
0,0.63,25,38.8051,-121.53399999999999
0,0.7,50,38.47,-98.94
0,1.54,75,47.3422,-98.2589
0,1.5,50,39.78,-86.83
0,0.0,0,0.0,0.0
0,0.3,25,34.67,-96.67
0,0.1,50,34.93,-86.75
0,0.1,50,40.33,-104.85
0,0.1,10,42.5,-91.48
0,0.28,50,38.2285,-86.1266
0,0.1,50,38.9,-86.75
0,9.54,300,37.0571,-87.5981
0,1.0,100,34.47,-97.08
0,0.35,50,39.1635,-104.124
0,5.45,200,42.6032,-95.3649
0,0.5,100,39.23,-96.48
0,1.73,50,38.61,-100.55
0,6.0,50,35.52,-80.97
0,0.1,50,31.9286,-99.5701
0,0.61,100,36.3037,-82.3923
0,0.1,20,31.05,-97.17
0,1.07,100,33.2664,-84.7997
0,0.12,40,41.37,-96.24
0,1.64,200,34.1932,-92.14399999999999
0,3.31,50,43.842,-87.8227
0,0.1,10,41.13,-101.75
0,0.66,10,43.0595,-103.2956
0,0.1,30,33.18,-102.73
0,0.5,90,38.1721,-85.6041
0,1.0,30,31.43,-97.42
0,1.66,100,41.2624,-87.554
0,0.1,30,29.43,-97.08
0,2.55,100,31.0707,-94.021
0,7.0,300,38.1,-95.07
0,5.0,30,33.82,-80.77
0,1.0,20,29.85,-93.07
1,71.5,50,33.18,-95.17
0,2.0,100,38.08,-100.13
0,1.3,50,36.8,-87.42
0,0.25,50,41.82,-103.67
0,0.15,20,47.9855,-102.55
0,0.1,40,35.12,-85.15
0,0.5,250,48.49,-100.72
0,0.1,25,34.93,-97.37
0,0.2,25,41.92,-104.78
0,2.15,300,32.79,-97.98
0,1.25,20,30.9217,-96.114
0,0.5,50,44.63,-94.03
0,0.3,100,42.58,-75.85
0,0.1,50,40.83,-104.77
0,18.0,75,37.708,-91.87700000000001
0,0.1,10,32.58,-96.53
0,1.13,30,48.82,-103.01
0,0.2,50,30.41,-83.93
0,0.17,50,36.463,-100.22399999999999
0,0.05,50,31.0656,-94.1305
0,0.5,30,40.32,-99.73
0,1.0,50,33.73,-101.18
0,1.95,250,32.7618,-89.2596
0,1.0,10,30.4,-92.4
0,1.09,450,32.6129,-95.5761
0,0.01,25,33.33,-102.25200000000001
0,0.1,50,37.97,-104.02
0,0.11,30,32.6005,-80.0889
0,17.0,800,40.8388,-82.6946
0,0.4,10,36.17,-86.57
0,2.95,75,40.4038,-86.1562
0,6.29,50,34.5128,-78.185
0,5.44,200,43.5046,-70.8091
0,0.38,25,30.7248,-88.0548
